Ticker,Tot_Asset_M,Median_Mkt_Cap_M,Name,Domicile,Fund_Type,NAV,Expense_Ratio,Tot_Ret_1M,Tot_Ret_3M,Tot_Ret_6M,Tot_Ret_1Y,Tot_Ret_3Y,Mean_Ret_5Y_Ann,Sharpe_3Y,Std_Dev_1Y-M,Avg_Price_Cash_Flow,Back_Load,Beta_3Y,Front_Load,Avg_Dvd_Yield,History_Length,Ret_Vs_Idx_3Y,Alpha_3Y,Fund_Age_Months,Log_AUM,Is_Bottom_Quintile,Momentum_1M_3M,Momentum_3M_6M,Momentum_6M_1Y,Return_Rank_1M,Return_Rank_3M,Return_Rank_1Y,Momentum_Consistency,Return_Acceleration,Sharpe_1Y,Risk_Adjusted_Return,Downside_Risk_Proxy,Risk_Adjusted_AUM,Beta_Risk,Concentration_Risk,Risk_Efficiency,Expense_Efficiency,Expense_Rank,Size_Quintile,Is_Large_Fund,Is_Small_Fund,Is_Mature_Fund,Dividend_Rank,High_Dividend,Market_Cap_Rank,Large_Cap_Focus,PCF_Rank,Value_Score,Size_Return_Interaction,Size_Risk_Interaction,Age_Return_Interaction,Age_Risk_Interaction,Expense_Alpha_Interaction,Expense_Beta_Interaction,Risk_Return_Product,Beta_Alpha_Product,Tot_Ret_1Y_Percentile,Tot_Ret_1Y_Quintile_Q1,Tot_Ret_1Y_Quintile_Q2,Tot_Ret_1Y_Quintile_Q3,Tot_Ret_1Y_Quintile_Q4,Tot_Ret_1Y_Quintile_Q5,Sharpe_3Y_Percentile,Sharpe_3Y_Quintile_Q1,Sharpe_3Y_Quintile_Q2,Sharpe_3Y_Quintile_Q3,Sharpe_3Y_Quintile_Q4,Sharpe_3Y_Quintile_Q5,Alpha_3Y_Percentile,Alpha_3Y_Quintile_Q1,Alpha_3Y_Quintile_Q2,Alpha_3Y_Quintile_Q3,Alpha_3Y_Quintile_Q4,Alpha_3Y_Quintile_Q5,Expense_Ratio_Percentile,Expense_Ratio_Quintile_Q1,Expense_Ratio_Quintile_Q2,Expense_Ratio_Quintile_Q3,Expense_Ratio_Quintile_Q4,Expense_Ratio_Quintile_Q5,Tot_Asset_M_Percentile,Tot_Asset_M_Quintile_Q1,Tot_Asset_M_Quintile_Q2,Tot_Asset_M_Quintile_Q3,Tot_Asset_M_Quintile_Q4,Tot_Asset_M_Quintile_Q5,Fund_Age_Months_Percentile,Fund_Age_Months_Quintile_Q1,Fund_Age_Months_Quintile_Q2,Fund_Age_Months_Quintile_Q3,Fund_Age_Months_Quintile_Q4,Fund_Age_Months_Quintile_Q5,Std_Dev_1Y-M_Percentile,Std_Dev_1Y-M_Quintile_Q1,Std_Dev_1Y-M_Quintile_Q2,Std_Dev_1Y-M_Quintile_Q3,Std_Dev_1Y-M_Quintile_Q4,Std_Dev_1Y-M_Quintile_Q5,Performance_Composite,Alpha_Expense_Composite,Tot_Ret_1M_Trend_Strength,Tot_Ret_3M_Trend_Strength,Tot_Ret_6M_Trend_Strength,Tot_Ret_1Y_Trend_Strength,Short_Term_MA,Long_Term_MA,MA_Crossover,High_Vol_Regime,Low_Vol_Regime,Performance_Volatility,Performance_Range,Tot_Ret_1Y_ZScore,Tot_Ret_1Y_Outlier,Alpha_3Y_ZScore,Alpha_3Y_Outlier,Sharpe_3Y_ZScore,Sharpe_3Y_Outlier,Expense_Ratio_ZScore,Expense_Ratio_Outlier,Return_Skewness_Proxy,Return_Kurtosis_Proxy,Bull_Market_Performer,Bear_Market_Performer,High_Beta_Fund,Low_Beta_Fund,Positive_Alpha,Strong_Alpha,Low_Cost_Fund,High_Cost_Fund,Return_Momentum,Volatility_Risk,Return_Consistency,Age_Category
HSLMERG IN Equity,43665.449,1018913.0,HSBC LARGE &MID CAP FD REG-G,India,Open-End Fund,26.694,1.9,0.963,3.81,16.181,-2.844,71.225,24.342,0.904,22.085,58.179,0.0,1.013,0.0,0.489,2337.0,6.948,0.017,76.77398160315374,10.684312427630188,0,-2.847,-12.371,19.025000000000002,0.9071274298056156,0.8855291576673866,0.4298056155507559,0.75,9.524000000000001,-0.12877518677835634,-0.12877518677835634,33.1275,0.4837814092276374,0.0129999999999999,0.0009804757856797588,0.0007697532258230684,-1.496842105263158,0.5799136069114471,4,0,0,1,0.058315334773218146,0,0.34557235421166305,0,0.896328293736501,0.10367170626349897,-30.386184544180253,235.9630399642127,-218.34520367936923,1695.5533837056505,0.0323,1.9246999999999996,-62.80974,0.017221,42.98056155507559,False,False,True,False,False,56.587473002159825,False,False,True,False,False,37.14902807775378,False,True,False,False,False,57.99136069114471,False,False,True,False,False,62.20302375809935,False,False,False,True,False,29.589632829373652,False,True,False,False,False,93.30453563714903,False,False,False,False,True,51.14470842332612,38.60691144708423,1,1,1,-1,2.3865,6.668500000000001,0,1,0,8.233337537110938,19.025000000000002,-0.19311527593586025,0,-0.3925921808629677,0,0.1581917257256262,0,0.3596507732184567,0,0.783685131891427,-0.9150024188256376,0,0,1,0,1,0,0,0,2.3865,7.765471167369903,8.233337537110938,Old
IBCONRG IN Equity,31999.0,2970378.0,ICICI PRU BHARAT CONS-RG,India,Open-End Fund,25.76,1.99,2.507,4.207,12.391,-1.567,62.115,21.926,0.891,15.674,26.251,1.0,0.802,0.0,1.146,2326.0,1.16,0.26,76.41261498028909,10.373459931293572,0,-1.6999999999999997,-8.184000000000001,13.958,0.9632829373650108,0.9006479481641468,0.5399568034557235,0.75,6.484,-0.09997448003062397,-0.09997448003062397,23.511,0.6618259490031462,0.19799999999999995,0.0003365441892616826,0.01658798008384077,-0.7874371859296482,0.6749460043196545,3,0,0,1,0.7948164146868251,1,0.765658747300216,1,0.3714902807775378,0.6285097192224622,-16.255211712337026,162.59361096309544,-119.738567674113,1197.691327201051,0.5174,1.5959800000000002,-24.561158,0.20852,53.99568034557235,False,False,True,False,False,54.319654427645794,False,False,True,False,False,71.70626349892008,False,False,False,True,False,67.49460043196545,False,False,False,True,False,56.15550755939525,False,False,True,False,False,29.373650107991363,False,True,False,False,False,48.81209503239741,False,False,True,False,False,54.190064794816415,59.94600431965442,1,1,1,-1,3.357,5.412,0,0,0,5.861766144544947,13.958,-0.024195049506286377,0,0.44037474529254844,0,0.1309202587741871,0,0.5175029942822027,0,0.5653164774924546,-0.9760882715966233,0,0,0,0,1,0,0,0,3.357,10.002552648372687,5.861766144544947,Old
IBFISRG IN Equity,3100.741,3934228.0,ITI BANKING & FIN SERV - RG,India,Open-End Fund,14.648,2.38,-2.661,-1.539,13.239,7.161,41.053,22.754,0.638,12.782,29.049500000000002,1.0,0.937,0.0,0.826,1357.0,-11.553,-0.135,44.57950065703022,8.039396394167644,0,-1.122,-14.778,6.078000000000001,0.11231101511879049,0.08423326133909287,0.9330453563714903,0.5,13.656,0.5602409638554217,0.5602409638554217,10.2256,0.6289623210669708,0.06299999999999994,0.0002541148822889042,-0.01056172742093434,3.0088235294117647,0.9211663066954644,1,0,1,0,0.4114470842332613,0,0.8671706263498921,1,0.5010799136069114,0.4989200863930886,57.570117578634495,102.75956471025083,319.2338042049934,569.8151773981604,-0.32130000000000003,2.23006,91.53190199999999,-0.12649500000000002,93.30453563714903,False,False,False,False,True,24.190064794816415,False,True,False,False,False,11.879049676025918,True,False,False,False,False,92.11663066954644,False,False,False,False,True,13.174946004319654,True,False,False,False,False,7.775377969762419,True,False,False,False,False,14.146868250539956,True,False,False,False,False,51.83585313174946,10.68034557235421,-1,-1,1,1,-2.1,10.2,0,0,0,7.536367029278763,15.9,1.1303356758479193,0,-0.9136249906392576,0,-0.3998244442038201,0,1.201529285558435,0,0.2960003058526423,-1.5909067086660635,1,0,1,0,0,0,0,1,-2.1,1.78494623655914,7.536367029278763,Mature
ICDYERG IN Equity,57345.621,3313740.0,ICICIPRU-DIV YIELD EQTY -RG,India,Open-End Fund,52.32,1.82,0.596,1.356,11.747,-0.267,87.058,30.403,1.473,13.485,13.469,1.0,0.853,0.0,1.577,4118.0,32.421,0.694,135.28252299605782,10.956851763931722,0,-0.7600000000000001,-10.391,12.014,0.8552915766738661,0.6306695464362851,0.6544276457883369,0.75,9.631,-0.019799777530589546,-0.019799777530589546,20.2275,0.8125214501895816,0.14700000000000002,0.00030168278658356315,0.051464590247338085,-0.1467032967032967,0.5010799136069114,4,0,0,1,0.9481641468682506,1,0.8272138228941684,1,0.0367170626349892,0.9632829373650108,-2.92547942096977,147.75314603661926,-36.12043363994744,1824.2848226018396,1.26308,1.55246,-3.600495,0.5919819999999999,65.44276457883369,False,False,False,True,False,97.19222462203024,False,False,False,False,True,96.54427645788337,False,False,False,False,True,50.10799136069114,False,False,True,False,False,67.170626349892,False,False,False,True,False,46.220302375809936,False,False,True,False,False,24.190064794816415,False,True,False,False,False,84.49244060475162,82.548596112311,1,1,1,-1,0.976,5.74,0,0,0,5.631831969557803,12.014,0.14776759290439961,0,1.9280605311011656,0,1.3518428561386149,0,0.21933768782846053,0,1.106791680701458,-0.702843885694314,0,0,0,0,1,1,0,0,0.976,50.50561797752808,5.631831969557803,Old
ICESGRG IN Equity,15067.189,2776938.0,ICICI PRU ESG EXCL STRA-G,India,Open-End Fund,22.04,2.15,-0.944,-0.899,10.035,-1.299,67.477,22.754,1.151,14.543,24.65,1.0,0.863,0.0,0.855,1780.0,20.93,0.585,58.47568988173456,9.62027474469288,0,-0.04499999999999993,-10.934000000000001,11.334,0.3930885529157667,0.15658747300215983,0.5572354211663066,0.25,10.889,-0.08932132297325174,-0.08932132297325174,21.8145,0.6615055172988946,0.137,0.0003599792363976446,0.040225538031887824,-0.6041860465116279,0.7991360691144709,2,0,0,0,0.46004319654427644,0,0.7332613390928726,1,0.31101511879049676,0.6889848812095032,-12.49673689335605,139.90765561206854,-75.95992115637318,850.4119579500657,1.25775,1.8554499999999998,-18.891357,0.5048549999999999,55.72354211663067,False,False,True,False,False,81.74946004319654,False,False,False,False,True,92.87257019438445,False,False,False,False,True,79.91360691144709,False,False,False,True,False,39.740820734341256,False,True,False,False,False,20.19438444924406,True,False,False,False,False,36.06911447084234,False,True,False,False,False,71.33909287257019,71.03671706263498,-1,-1,1,-1,-0.9215,4.368,0,0,0,5.544053894338811,11.334,0.01125571062145505,0,1.5544251609326418,0,0.6763495978029692,0,0.7981291650621954,0,1.151068683762605,-0.6693805678421545,0,0,0,0,1,1,0,1,-0.9215,11.195535026943803,5.544053894338811,Mature
ICMNCRG IN Equity,16766.145,975845.812,ICICI PRUDENTIAL-MNC FUND-RG,India,Open-End Fund,28.31,2.13,1.47,3.738,9.814,-4.872,47.525,21.885,0.672,13.638,27.064,1.0,0.761,0.0,1.123,2262.0,-9.531,0.179,74.31011826544021,9.727116953615612,0,-2.268,-6.0760000000000005,14.686,0.9287257019438445,0.8812095032397408,0.27213822894168466,0.75,3.808,-0.3572371315442147,-0.3572371315442147,20.457,0.7132363210502455,0.239,0.0010237030119959198,0.013125091646044073,-2.287323943661972,0.785097192224622,3,0,0,1,0.7775377969762419,1,0.31965442764578833,0,0.39092872570194387,0.6090712742980562,-47.39051379801526,132.6584210134097,-362.0388961892247,1013.4413929040736,0.38126999999999994,1.62093,-66.44433599999999,0.136219,27.213822894168466,False,True,False,False,False,27.753779697624193,False,True,False,False,False,61.77105831533477,False,False,False,True,False,78.50971922246221,False,False,False,True,False,41.68466522678186,False,False,True,False,False,28.509719222462206,False,True,False,False,False,25.70194384449244,False,True,False,False,False,27.5377969762419,49.68682505399567,1,1,1,-1,2.604,2.471,1,0,0,6.067094279801493,14.686,-0.46137699809653043,0,0.16271910324070968,0,-0.3284990691000562,0,0.7630508937146963,0,-0.03619450329489658,-1.0906558809332065,0,1,0,0,1,0,0,1,2.604,2.7992610837438425,6.067094279801493,Old
ICPBCRG IN Equity,134791.328,4187822.0,ICICI PRU BUS CYCLE FUND-RG,India,Open-End Fund,24.49,1.7,0.948,2.597,15.628,5.379,81.677,22.754,1.371,13.017,21.36,1.0,0.861,0.0,0.914,1681.0,27.04,0.595,55.22339027595269,11.811483143046717,0,-1.649,-13.031,10.249,0.8984881209503239,0.8185745140388769,0.857451403887689,1.0,11.382,0.4132288545747868,0.4132288545747868,10.4136,0.9073890400224957,0.139,0.00023873060254171697,0.045709456828985584,3.1641176470588235,0.38120950323974084,5,1,0,0,0.5561555075593952,0,0.9092872570194385,1,0.21166306695464362,0.7883369330453563,63.53396782644828,153.7500760730391,297.04661629434946,718.8428712220762,1.0114999999999998,1.4637,70.01844299999999,0.512295,85.7451403887689,False,False,False,False,True,94.60043196544277,False,False,False,False,True,93.08855291576674,False,False,False,False,True,38.120950323974085,False,True,False,False,False,84.23326133909286,False,False,False,False,True,17.92656587473002,True,False,False,False,False,16.414686825053995,True,False,False,False,False,91.05831533477323,83.72570194384448,1,1,1,1,1.7725,10.503499999999999,0,0,0,6.58561467644947,14.68,0.894614576789579,0,1.5887036352600294,0,1.1378667308273231,0,0.008868059743465724,0,0.9029357142684473,-0.874889580659115,1,0,0,0,1,1,0,0,1.7725,2.419966536530954,6.58561467644947,Mature
ICPCORG IN Equity,29340.232,571778.5,ICICI PRU COMMODITIES FD-RG,India,Open-End Fund,42.44,1.99,0.378,4.481,17.27,2.093,70.647,36.2,1.017,16.879,18.832,1.0,0.288,0.0,0.606,2142.0,37.182,1.452,70.36793692509855,10.286714958959507,0,-4.103,-12.789,15.177,0.7818574514038877,0.9114470842332614,0.8056155507559395,1.0,8.686,0.12400023698086378,0.12400023698086378,13.503200000000001,0.6094386487863688,0.712,0.0017458755871597833,0.08602405350671007,1.0517587939698492,0.6749460043196545,3,0,0,1,0.11987041036717062,0,0.13498920086393087,0,0.13606911447084233,0.8639308855291576,21.530094409102247,173.62946179227754,147.28009198423126,1187.7404073587384,2.88948,0.57312,35.327747,0.41817599999999994,80.56155507559394,False,False,False,False,True,66.95464362850973,False,False,False,True,False,100.0,False,False,False,False,True,67.49460043196545,False,False,False,True,False,54.21166306695464,False,False,True,False,False,25.917926565874733,False,True,False,False,False,61.12311015118791,False,False,False,True,False,72.3974082073434,79.75161987041037,1,1,1,1,2.4295,9.6815,0,1,0,7.663321146865764,16.892,0.45994592835764503,0,4.5263688851171375,1,0.3952437076881351,0,0.5175029942822027,0,0.9931792634963198,-0.795233754236039,1,0,0,1,1,1,0,0,2.4295,8.06450071667463,7.663321146865764,Old
ICPFMCG IN Equity,20018.064,5159110.0,ICICI PRUDENTIAL FMCG-RG,India,Open-End Fund,483.53,2.13,2.228,-0.516,7.31,-9.69,29.699,15.785,0.241,15.449,36.806,1.0,0.823,0.0,1.966,9646.0,-8.695,-0.02,316.88567674113006,9.904390344896443,1,2.744,-7.826,17.0,0.9524838012958964,0.2570194384449244,0.10367170626349892,0.5,10.57,-0.6272250631108809,-0.6272250631108809,23.1735,0.6411023586306829,0.17700000000000005,0.00019379431833817497,-0.001294582172765498,-4.549295774647887,0.785097192224622,3,0,0,1,0.9740820734341252,1,0.9481641468682506,1,0.7257019438444925,0.2742980561555075,-95.97354244204654,153.01292643830516,-3070.62220762155,4895.566819973718,-0.0426,1.7529899999999998,-149.70081,-0.01646,10.367170626349893,True,False,False,False,False,5.831533477321814,True,False,False,False,False,33.585313174946,False,True,False,False,False,78.50971922246221,False,False,False,True,False,45.78833693304535,False,False,True,False,False,92.22462203023758,False,False,False,False,True,46.436285097192226,False,False,True,False,False,7.645788336933046,29.956803455723534,1,-1,1,-1,0.8560000000000001,-1.19,1,0,0,7.128601639405399,17.0,-1.098697006661673,0,-0.5194225358743014,0,-1.2326530887977682,0,0.7630508937146963,0,-0.45891768800371424,-1.0409724749452844,0,1,0,0,0,0,0,1,0.8560000000000001,1.5943240454076368,7.128601639405399,Old
ICPGROW IN Equity,232461.437,768263.375,ICICI PRUDENTIAL TOP 100-RG,India,Open-End Fund,995.48,1.65,0.625,0.26,11.627,1.89,77.628,28.763,1.305,13.364,17.272,1.0,0.816,0.0,0.976,9931.0,13.35,0.416,326.2483574244415,12.356479627887273,0,0.365,-11.367,9.737,0.8660907127429806,0.41252699784017277,0.7991360691144709,1.0,11.732000000000001,0.1414247231367854,0.1414247231367854,10.691200000000002,0.9246093698474392,0.18400000000000005,0.0012999448985856112,0.031128404645967965,1.1454545454545455,0.3228941684665227,5,1,0,1,0.6749460043196545,0,0.2408207343412527,0,0.09287257019438445,0.9071274298056156,23.353746496706943,165.13199374708552,616.6093955321944,4359.983048620236,0.6863999999999999,1.3463999999999998,25.25796,0.339456,79.91360691144709,False,False,False,True,False,91.5766738660907,False,False,False,False,True,84.44924406047517,False,False,False,False,True,32.289416846652266,False,True,False,False,False,91.792656587473,False,False,False,False,True,93.08855291576674,False,False,False,False,True,23.326133909287257,False,True,False,False,False,86.91144708423326,79.42764578833693,1,1,1,1,0.4425,6.758500000000001,0,0,0,5.396389317559165,11.367,0.43309330035043786,0,0.9751189447997932,0,0.9994115909200169,0,-0.0788276186252821,0,1.0984525988308824,-0.7139215811211006,1,0,0,0,1,1,0,0,0.4425,7.070899470899471,5.396389317559165,Old
ICPNJIG IN Equity,76917.359,1331099.0,ICICI PRU NIFTY JR INDEX-RG,India,Open-End Fund,58.762,0.68,-0.272,-0.542,12.882,-10.709,54.814,21.756,0.695,20.658,38.948,0.25,0.999,0.0,0.957,5539.0,-3.856,-0.069,181.96452036793693,11.250486864739903,0,0.27,-13.424,23.591,0.6069114470842333,0.23758099352051837,0.058315334773218146,0.25,13.693999999999999,-0.518394810727079,-0.518394810727079,30.987000000000002,0.5446067799057912,0.0010000000000000009,0.0007506949558553831,-0.003340110367247502,-15.748529411764704,0.07775377969762419,4,0,0,1,0.6371490280777538,0,0.46652267818574517,0,0.7548596112311015,0.24514038876889854,-120.48146383449962,232.41255765179693,-1948.6580486202365,3759.0230617608413,-0.04692000000000001,0.67932,-221.22652200000002,-0.068931,5.831533477321814,True,False,False,False,False,30.561555075593954,False,True,False,False,False,25.161987041036717,False,True,False,False,False,7.775377969762419,True,False,False,False,False,73.86609071274299,False,False,False,True,False,52.69978401727862,False,False,True,False,False,88.76889848812095,False,False,False,False,True,20.669546436285096,45.28077753779698,-1,-1,1,-1,-0.40700000000000003,1.0865,0,1,0,9.670136723438816,23.591,-1.2334892625205107,0,-0.6873870600785001,0,-0.28024955064751034,0,-1.780123778978988,0,0.2653093588577842,-0.9848030980420037,0,1,1,0,0,0,1,0,-0.40700000000000003,1.929031655616771,9.670136723438816,Old
ICPTAXG IN Equity,144031.156,3241111.0,ICICI PRU LONG TERM EQ TS-RG,India,Open-End Fund,933.14,1.72,1.11,1.598,13.343,1.239,57.113,22.631,0.867,14.108,17.765,0.0,0.858,0.0,0.779,9515.0,2.476,0.152,312.5821287779238,11.87778491626656,0,-0.488,-11.745,12.104,0.9200863930885529,0.6954643628509719,0.7494600431965442,1.0,11.257,0.08782251204990077,0.08782251204990077,11.2864,0.8419184085516993,0.14200000000000002,0.00030844101266119513,0.010774028912125014,0.7203488372093024,0.398488120950324,5,1,0,1,0.3509719222462203,0,0.7980561555075594,1,0.1079913606911447,0.8920086393088553,14.716575511254268,167.57178959868864,387.2892575558476,4409.908672798949,0.26144,1.47576,17.479812000000003,0.130416,74.94600431965442,False,False,False,True,False,50.323974082073434,False,False,True,False,False,57.55939524838013,False,False,True,False,False,39.8488120950324,False,True,False,False,False,85.52915766738661,False,False,False,False,True,90.28077753779698,False,False,False,False,True,30.237580993520517,False,True,False,False,False,60.17278617710583,58.33693304535637,1,1,1,1,1.354,7.291,0,0,0,6.017210012400541,12.233,0.3469797001893944,0,0.07016722255676347,0,0.08057293517153023,0,0.04394633109096486,0,1.1506473346950972,-0.6698575974388019,1,0,0,0,1,0,0,0,1.354,11.386602098466504,6.017210012400541,Old
ICRPERG IN Equity,13326.812,644938.625,ICICI RETIRE PURE EQTY-RG,India,Open-End Fund,32.11,2.08,-1.594,3.681,17.233,4.763,85.607,28.945,1.28,17.455,50.974,1.0,1.03,0.0,0.64,2372.0,30.97,0.482,77.92378449408672,9.497533224779543,0,-5.275,-13.552,12.47,0.25161987041036715,0.8768898488120951,0.8488120950323974,0.75,8.277000000000001,0.2728731022629619,0.2728731022629619,13.963999999999999,0.5441153376876763,0.030000000000000027,0.0015481347008781214,0.027613864206465846,2.289903846153846,0.7462203023758099,2,0,0,1,0.1511879049676026,0,0.17062634989200864,0,0.8790496760259179,0.12095032397408212,45.23675074962496,165.7794424385269,371.150985545335,1360.1596583442836,1.00256,2.1424000000000003,83.13816499999999,0.49646,84.88120950323975,False,False,False,False,True,89.41684665226782,False,False,False,False,True,88.76889848812095,False,False,False,False,True,74.622030237581,False,False,False,True,False,36.7170626349892,False,True,False,False,False,30.45356371490281,False,True,False,False,False,66.30669546436285,False,False,False,True,False,87.6025917926566,69.75161987041037,-1,1,1,1,1.0434999999999999,10.998000000000001,0,1,0,7.974027270875531,18.827,0.813130740078054,0,1.2013568753605508,0,0.9469664621672496,0,0.6753552153459489,0,0.7236065344699859,-0.889521234940958,1,0,1,0,1,1,0,1,1.0434999999999999,3.6647071173630064,7.974027270875531,Old
IDBGROD IN Equity,28420.332,358013.594,SUNDARAM MULTI CAP GROWTH-RD,India,Open-End Fund,66.623,1.99,-0.167,2.137,13.852,-4.336,31.624,17.479,0.354,15.884,44.038,1.0,0.948,0.0,0.629,9036.0,-33.295,-0.573,296.84625492772665,10.254860083497004,1,-2.304,-11.715,18.188000000000002,0.6382289416846653,0.7613390928725702,0.30669546436285094,0.5,9.411000000000001,-0.27297909846386303,-0.27297909846386303,23.826,0.6456094231327694,0.052000000000000046,0.002785409847182556,-0.036074036743846606,-2.1788944723618093,0.6749460043196545,3,0,0,1,0.13606911447084233,0,0.08639308855291576,0,0.8423326133909287,0.1576673866090713,-44.46507332204301,162.8881975662664,-1287.1253613666229,4715.10591327201,-1.14027,1.88652,-68.873024,-0.5432039999999999,30.669546436285096,False,True,False,False,False,6.911447084233262,True,False,False,False,False,1.079913606911447,True,False,False,False,False,67.49460043196545,False,False,False,True,False,53.23974082073434,False,False,True,False,False,87.6889848812095,False,False,False,False,True,51.18790496760259,False,False,True,False,False,16.414686825053995,10.507559395248377,-1,1,1,-1,0.985,4.758,0,1,0,7.795114046632031,18.188000000000002,-0.39047547784104764,0,-2.4150221661788294,1,-0.995601106835259,0,0.5175029942822027,0,0.7484675690382951,-0.9149556654505009,0,0,1,0,0,0,0,0,0.985,3.663284132841328,7.795114046632031,Old
IDBHCRG IN Equity,909.817,602244.812,IDBI HEALTHCARE F-RG,India,Open-End Fund,29.407,2.45,-1.954,4.319,9.143,4.066,74.422,17.143,0.98,16.626,38.217,1.0,0.933,0.0,0.411,2364.0,-22.947,-0.262,77.66097240473061,6.813243480386702,0,-6.273,-4.824000000000001,5.077000000000001,0.1900647948164147,0.9071274298056156,0.838012958963283,0.75,-1.4489999999999998,0.2445567183928786,0.2445567183928786,13.300800000000002,0.40979450717483196,0.06699999999999995,0.0016577017822740926,-0.01575845061003341,1.6595918367346938,0.9632829373650108,1,0,1,1,0.0367170626349892,0,0.15010799136069114,0,0.734341252699784,0.265658747300216,27.702647991252327,113.27698610490931,315.76951379763466,1291.1913272010513,-0.6419,2.2858500000000004,67.601316,-0.24444600000000002,83.8012958963283,False,False,False,False,True,63.93088552915766,False,False,False,True,False,4.859611231101512,True,False,False,False,False,96.32829373650108,False,False,False,False,True,3.6717062634989204,True,False,False,False,False,30.237580993520517,False,True,False,False,False,58.963282937365015,False,False,True,False,False,71.87904967602591,4.503239740820733,-1,1,1,1,1.1825,6.6045,0,1,0,4.544642010103766,11.097000000000001,0.7209323079547862,0,-1.3489616145970789,0,0.31762491713403934,0,1.3243032352746824,0,-0.22635854580590759,-0.990610216200936,1,0,1,0,0,0,0,1,1.1825,4.0890309886866705,4.544642010103766,Old
IDBIJIG IN Equity,976.293,1331099.0,IDBI NIFTY NXT 50 INDX-RG,India,Open-End Fund,49.609,0.91,-0.293,-0.415,12.878,-10.557,54.041,21.442,0.687,20.598,38.991,0.0,0.994,0.0,0.957,5469.0,-4.628,-0.075,179.66491458607095,6.883762746278645,0,0.122,-13.293,23.435000000000002,0.591792656587473,0.2958963282937365,0.0734341252699784,0.25,13.415,-0.5125254879114478,-0.5125254879114478,30.897,0.33419568613150247,0.006000000000000005,0.0007506949558553831,-0.003641130205048485,-11.6010989010989,0.11555075593952484,1,0,1,1,0.6371490280777538,0,0.46652267818574517,0,0.7667386609071274,0.2332613390928726,-72.67188331246366,141.7917450478475,-1896.722503285151,3700.7379106438893,-0.06825,0.90454,-217.45308599999998,-0.07454999999999999,7.343412526997841,True,False,False,False,False,29.481641468682508,False,True,False,False,False,23.974082073434126,False,True,False,False,False,11.555075593952484,True,False,False,False,False,4.319654427645788,True,False,False,False,False,51.61987041036718,False,False,True,False,False,87.04103671706264,False,False,False,False,True,20.62634989200864,43.31533477321814,-1,-1,1,-1,-0.354,1.1604999999999999,0,1,0,9.607302166407939,23.435000000000002,-1.2133828612540305,0,-0.7079541446749327,0,-0.2970319918483957,0,-1.3767236584827487,0,0.27076495279805374,-0.9837454404564352,0,1,1,0,0,0,1,0,-0.354,1.9511224779766978,9.607302166407939,Old
IDBINDD IN Equity,1081.715,774656.312,PRINCIPAL NIFTY 100 EQ WT-RD,India,Open-End Fund,81.208,1.08,0.151,0.329,12.267,-12.171,23.643,17.493,0.18,20.906,13.924,1.0,1.098,0.0,1.772,9528.0,-38.84,-0.87,313.00919842312743,6.986303023601205,1,-0.17800000000000002,-11.937999999999999,24.438,0.7289416846652268,0.4244060475161987,0.04103671706263499,0.75,11.76,-0.5821773653496604,-0.5821773653496604,31.358999999999998,0.33417693582031166,0.09800000000000009,0.001289230790144076,-0.04161484739232046,-11.269444444444444,0.2041036717062635,1,0,1,1,0.9632829373650108,1,0.24622030237580994,0,0.04535637149028078,0.9546436285097192,-85.03029410025026,146.05565101140678,-3809.6349540078836,6543.770302233902,-0.9396000000000001,1.1858400000000002,-254.44692599999996,-0.9552600000000001,4.103671706263499,True,False,False,False,False,5.399568034557236,True,False,False,False,False,0.4319654427645789,True,False,False,False,False,20.41036717062635,True,False,False,False,False,5.075593952483802,True,False,False,False,False,90.8207343412527,False,False,False,False,True,89.8488120950324,False,False,False,False,True,4.881209503239741,24.179265658747298,1,1,1,-1,0.24,0.04800000000000004,1,1,0,9.97765216204026,24.438,-1.4268810957546822,0,-3.4330928537022385,1,-1.360619202954521,0,-1.0785583520290063,0,-0.03332221073352903,-0.9999653200610337,0,1,1,0,0,0,1,0,0.24,1.7176895900090379,9.97765216204026,Old
